State,Year,Quarter,Registered_user,App_Open,Phone_Brand,Registered_user_by_Phone_Brand,Region
Goa,2022,1,738628,18678798,Samsung,146487,Southern Region
Goa,2022,1,738628,18678798,Vivo,118448,Southern Region
Goa,2022,1,738628,18678798,Oppo,80145,Southern Region
Goa,2022,1,738628,18678798,Realme,60870,Southern Region
Goa,2022,1,738628,18678798,Apple,36235,Southern Region
Goa,2022,1,738628,18678798,OnePlus,26283,Southern Region
Goa,2022,1,738628,18678798,Motorola,16125,Southern Region
Goa,2022,1,738628,18678798,Huawei,10823,Southern Region
Goa,2022,1,738628,18678798,Tecno,10780,Southern Region
Goa,2022,1,738628,18678798,Others,51166,Southern Region
Gujarat,2018,1,2690048,0,Xiaomi,655082,Western Region
Gujarat,2018,1,2690048,0,Samsung,589816,Western Region
Gujarat,2018,1,2690048,0,Vivo,424397,Western Region
Gujarat,2018,1,2690048,0,Oppo,297896,Western Region
Gujarat,2018,1,2690048,0,Apple,124833,Western Region
Gujarat,2018,1,2690048,0,Realme,107796,Western Region
Gujarat,2018,1,2690048,0,OnePlus,85786,Western Region
Gujarat,2018,1,2690048,0,Lenovo,74654,Western Region
Gujarat,2018,1,2690048,0,Motorola,65692,Western Region
Gujarat,2018,1,2690048,0,Huawei,32104,Western Region
Gujarat,2018,1,2690048,0,Others,231992,Western Region
Gujarat,2018,2,3565825,0,Xiaomi,877057,Western Region
Gujarat,2018,2,3565825,0,Samsung,771605,Western Region
Gujarat,2018,2,3565825,0,Vivo,588311,Western Region
Gujarat,2018,2,3565825,0,Oppo,406366,Western Region
Gujarat,2018,2,3565825,0,Apple,158941,Western Region
Gujarat,2018,2,3565825,0,Realme,139735,Western Region
Gujarat,2018,2,3565825,0,OnePlus,104673,Western Region
Gujarat,2018,2,3565825,0,Lenovo,94848,Western Region
Gujarat,2018,2,3565825,0,Motorola,82342,Western Region
Gujarat,2018,2,3565825,0,Huawei,42387,Western Region
Gujarat,2018,2,3565825,0,Others,299560,Western Region
Gujarat,2018,3,4433183,0,Xiaomi,1090580,Western Region
Gujarat,2018,3,4433183,0,Samsung,952941,Western Region
Gujarat,2018,3,4433183,0,Vivo,773925,Western Region
Gujarat,2018,3,4433183,0,Oppo,521622,Western Region
Gujarat,2018,3,4433183,0,Apple,186759,Western Region
Gujarat,2018,3,4433183,0,Realme,171742,Western Region
Gujarat,2018,3,4433183,0,OnePlus,121797,Western Region
Gujarat,2018,3,4433183,0,Lenovo,107576,Western Region
Gujarat,2018,3,4433183,0,Motorola,95285,Western Region
Gujarat,2018,3,4433183,0,Huawei,53733,Western Region
Gujarat,2018,3,4433183,0,Others,357223,Western Region
Gujarat,2018,4,5579040,0,Xiaomi,1363826,Western Region
Gujarat,2018,4,5579040,0,Samsung,1194869,Western Region
Gujarat,2018,4,5579040,0,Vivo,1025717,Western Region
Gujarat,2018,4,5579040,0,Oppo,679260,Western Region
Gujarat,2018,4,5579040,0,Apple,230209,Western Region
Gujarat,2018,4,5579040,0,Realme,212094,Western Region
Gujarat,2018,4,5579040,0,OnePlus,145412,Western Region
Gujarat,2018,4,5579040,0,Lenovo,127399,Western Region
Gujarat,2018,4,5579040,0,Motorola,112287,Western Region
Gujarat,2018,4,5579040,0,Huawei,68005,Western Region
Gujarat,2018,4,5579040,0,Others,419962,Western Region
Gujarat,2019,1,6652536,0,Xiaomi,1611706,Western Region
Gujarat,2019,1,6652536,0,Samsung,1419211,Western Region
Gujarat,2019,1,6652536,0,Vivo,1271697,Western Region
Gujarat,2019,1,6652536,0,Oppo,837507,Western Region
Gujarat,2019,1,6652536,0,Apple,266733,Western Region
Gujarat,2019,1,6652536,0,Realme,248960,Western Region
Gujarat,2019,1,6652536,0,OnePlus,164369,Western Region
Gujarat,2019,1,6652536,0,Lenovo,143180,Western Region
Gujarat,2019,1,6652536,0,Motorola,124721,Western Region
Gujarat,2019,1,6652536,0,Huawei,81525,Western Region
Gujarat,2019,1,6652536,0,Others,482927,Western Region
Gujarat,2019,2,7574645,34890301,Xiaomi,1819154,Western Region
Gujarat,2019,2,7574645,34890301,Samsung,1612210,Western Region
Gujarat,2019,2,7574645,34890301,Vivo,1487567,Western Region
Gujarat,2019,2,7574645,34890301,Oppo,976688,Western Region
Gujarat,2019,2,7574645,34890301,Apple,301303,Western Region
Gujarat,2019,2,7574645,34890301,Realme,281975,Western Region
Gujarat,2019,2,7574645,34890301,OnePlus,180243,Western Region
Gujarat,2019,2,7574645,34890301,Lenovo,158443,Western Region
Gujarat,2019,2,7574645,34890301,Motorola,134995,Western Region
Gujarat,2019,2,7574645,34890301,Huawei,92218,Western Region
Gujarat,2019,2,7574645,34890301,Others,529849,Western Region
Gujarat,2019,3,8429299,129441484,Xiaomi,2007322,Western Region
Gujarat,2019,3,8429299,129441484,Samsung,1784247,Western Region
Gujarat,2019,3,8429299,129441484,Vivo,1706171,Western Region
Gujarat,2019,3,8429299,129441484,Oppo,1111618,Western Region
Gujarat,2019,3,8429299,129441484,Apple,330663,Western Region
Gujarat,2019,3,8429299,129441484,Realme,318122,Western Region
Gujarat,2019,3,8429299,129441484,OnePlus,194687,Western Region
Gujarat,2019,3,8429299,129441484,Lenovo,161748,Western Region
Gujarat,2019,3,8429299,129441484,Motorola,141326,Western Region
Gujarat,2019,3,8429299,129441484,Huawei,102241,Western Region
Gujarat,2019,3,8429299,129441484,Others,571154,Western Region
Gujarat,2019,4,9323799,147973757,Xiaomi,2194279,Western Region
Gujarat,2019,4,9323799,147973757,Samsung,1961599,Western Region
Gujarat,2019,4,9323799,147973757,Vivo,1944394,Western Region
Gujarat,2019,4,9323799,147973757,Oppo,1262789,Western Region
Gujarat,2019,4,9323799,147973757,Realme,362885,Western Region
Gujarat,2019,4,9323799,147973757,Apple,353958,Western Region
Gujarat,2019,4,9323799,147973757,OnePlus,206534,Western Region
Gujarat,2019,4,9323799,147973757,Lenovo,169920,Western Region
Gujarat,2019,4,9323799,147973757,Motorola,147476,Western Region
Gujarat,2019,4,9323799,147973757,Huawei,111054,Western Region
Gujarat,2019,4,9323799,147973757,Others,608911,Western Region
Gujarat,2020,1,10259843,165605122,Xiaomi,2375291,Western Region
Gujarat,2020,1,10259843,165605122,Vivo,2206536,Western Region
Gujarat,2020,1,10259843,165605122,Samsung,2139753,Western Region
Gujarat,2020,1,10259843,165605122,Oppo,1429059,Western Region
Gujarat,2020,1,10259843,165605122,Realme,411217,Western Region
Gujarat,2020,1,10259843,165605122,Apple,377075,Western Region
Gujarat,2020,1,10259843,165605122,OnePlus,216733,Western Region
Gujarat,2020,1,10259843,165605122,Lenovo,183981,Western Region
Gujarat,2020,1,10259843,165605122,Motorola,152517,Western Region
Gujarat,2020,1,10259843,165605122,Huawei,119412,Western Region
Gujarat,2020,1,10259843,165605122,Others,648269,Western Region
Gujarat,2020,2,11392657,155264359,Xiaomi,2596510,Western Region
Gujarat,2020,2,11392657,155264359,Vivo,2517289,Western Region
Gujarat,2020,2,11392657,155264359,Samsung,2358840,Western Region
Gujarat,2020,2,11392657,155264359,Oppo,1638925,Western Region
Gujarat,2020,2,11392657,155264359,Realme,464677,Western Region
Gujarat,2020,2,11392657,155264359,Apple,399962,Western Region
Gujarat,2020,2,11392657,155264359,OnePlus,225499,Western Region
Gujarat,2020,2,11392657,155264359,Lenovo,199446,Western Region
Gujarat,2020,2,11392657,155264359,Motorola,159087,Western Region
Gujarat,2020,2,11392657,155264359,Huawei,128197,Western Region
Gujarat,2020,2,11392657,155264359,Others,704225,Western Region
Gujarat,2020,3,12467847,184402472,Vivo,2833786,Western Region
Gujarat,2020,3,12467847,184402472,Xiaomi,2792901,Western Region
Gujarat,2020,3,12467847,184402472,Samsung,2570866,Western Region
Gujarat,2020,3,12467847,184402472,Oppo,1827108,Western Region
Gujarat,2020,3,12467847,184402472,Realme,525717,Western Region
Gujarat,2020,3,12467847,184402472,Apple,425591,Western Region
Gujarat,2020,3,12467847,184402472,OnePlus,236755,Western Region
Gujarat,2020,3,12467847,184402472,Lenovo,211958,Western Region
Gujarat,2020,3,12467847,184402472,Motorola,164618,Western Region
Gujarat,2020,3,12467847,184402472,Huawei,135946,Western Region
Gujarat,2020,3,12467847,184402472,Others,742601,Western Region
Gujarat,2020,4,13605203,230497353,Vivo,3159752,Western Region
Gujarat,2020,4,13605203,230497353,Xiaomi,2998305,Western Region
Gujarat,2020,4,13605203,230497353,Samsung,2800655,Western Region
Gujarat,2020,4,13605203,230497353,Oppo,2016643,Western Region
Gujarat,2020,4,13605203,230497353,Realme,592948,Western Region
Gujarat,2020,4,13605203,230497353,Apple,456563,Western Region
Gujarat,2020,4,13605203,230497353,OnePlus,249222,Western Region
Gujarat,2020,4,13605203,230497353,Lenovo,223106,Western Region
Gujarat,2020,4,13605203,230497353,Motorola,170289,Western Region
Gujarat,2020,4,13605203,230497353,Huawei,144035,Western Region
Gujarat,2020,4,13605203,230497353,Others,793685,Western Region
Gujarat,2021,1,14670126,264732874,Vivo,3492512,Western Region
Gujarat,2021,1,14670126,264732874,Xiaomi,3197714,Western Region
Gujarat,2021,1,14670126,264732874,Samsung,2987011,Western Region
Gujarat,2021,1,14670126,264732874,Oppo,2188804,Western Region
Gujarat,2021,1,14670126,264732874,Realme,666628,Western Region
Gujarat,2021,1,14670126,264732874,Apple,489078,Western Region
Gujarat,2021,1,14670126,264732874,OnePlus,264150,Western Region
Gujarat,2021,1,14670126,264732874,Lenovo,224880,Western Region
Gujarat,2021,1,14670126,264732874,Motorola,174216,Western Region
Gujarat,2021,1,14670126,264732874,Huawei,149907,Western Region
Gujarat,2021,1,14670126,264732874,Others,835226,Western Region
Gujarat,2021,2,15735981,282432543,Vivo,3834323,Western Region
Gujarat,2021,2,15735981,282432543,Xiaomi,3362430,Western Region
Gujarat,2021,2,15735981,282432543,Samsung,3154317,Western Region
Gujarat,2021,2,15735981,282432543,Oppo,2364362,Western Region
Gujarat,2021,2,15735981,282432543,Realme,790357,Western Region
Gujarat,2021,2,15735981,282432543,Apple,529166,Western Region
Gujarat,2021,2,15735981,282432543,OnePlus,293085,Western Region
Gujarat,2021,2,15735981,282432543,Lenovo,218253,Western Region
Gujarat,2021,2,15735981,282432543,Motorola,173429,Western Region
Gujarat,2021,2,15735981,282432543,Huawei,146703,Western Region
Gujarat,2021,2,15735981,282432543,Others,869556,Western Region
Gujarat,2021,3,16946761,379987151,Vivo,4261214,Western Region
Gujarat,2021,3,16946761,379987151,Xiaomi,3544088,Western Region
Gujarat,2021,3,16946761,379987151,Samsung,3267319,Western Region
Gujarat,2021,3,16946761,379987151,Oppo,2580826,Western Region
Gujarat,2021,3,16946761,379987151,Realme,932371,Western Region
Gujarat,2021,3,16946761,379987151,Apple,569577,Western Region
Gujarat,2021,3,16946761,379987151,OnePlus,345805,Western Region
Gujarat,2021,3,16946761,379987151,Lenovo,210237,Western Region
Gujarat,2021,3,16946761,379987151,Motorola,172358,Western Region
Gujarat,2021,3,16946761,379987151,Tecno,161791,Western Region
Gujarat,2021,3,16946761,379987151,Others,901175,Western Region
Gujarat,2021,4,18139201,487846209,Vivo,4645259,Western Region
Gujarat,2021,4,18139201,487846209,Xiaomi,3700589,Western Region
Gujarat,2021,4,18139201,487846209,Samsung,3390165,Western Region
Gujarat,2021,4,18139201,487846209,Oppo,2791203,Western Region
Gujarat,2021,4,18139201,487846209,Realme,1116664,Western Region
Gujarat,2021,4,18139201,487846209,Apple,635160,Western Region
Gujarat,2021,4,18139201,487846209,OnePlus,397948,Western Region
Gujarat,2021,4,18139201,487846209,Lenovo,199946,Western Region
Gujarat,2021,4,18139201,487846209,Tecno,187064,Western Region
Gujarat,2021,4,18139201,487846209,Motorola,174499,Western Region
Gujarat,2021,4,18139201,487846209,Others,900704,Western Region
Gujarat,2022,1,19265314,521776939,Vivo,4996272,Western Region
Gujarat,2022,1,19265314,521776939,Xiaomi,3842766,Western Region
Gujarat,2022,1,19265314,521776939,Samsung,3511762,Western Region
Gujarat,2022,1,19265314,521776939,Oppo,2996365,Western Region
Gujarat,2022,1,19265314,521776939,Realme,1272108,Western Region
Gujarat,2022,1,19265314,521776939,Apple,693504,Western Region
Gujarat,2022,1,19265314,521776939,OnePlus,441053,Western Region
Gujarat,2022,1,19265314,521776939,Tecno,223305,Western Region
Gujarat,2022,1,19265314,521776939,Lenovo,203354,Western Region
Gujarat,2022,1,19265314,521776939,Motorola,174739,Western Region
Gujarat,2022,1,19265314,521776939,Others,910086,Western Region
Haryana,2018,1,1847357,0,Xiaomi,444407,Northern Region
Haryana,2018,1,1847357,0,Samsung,394835,Northern Region
Haryana,2018,1,1847357,0,Vivo,256267,Northern Region
Haryana,2018,1,1847357,0,Oppo,192587,Northern Region
Haryana,2018,1,1847357,0,Apple,100085,Northern Region
Haryana,2018,1,1847357,0,Realme,89281,Northern Region
Haryana,2018,1,1847357,0,OnePlus,55486,Northern Region
Haryana,2018,1,1847357,0,Motorola,53420,Northern Region
Haryana,2018,1,1847357,0,Lenovo,34977,Northern Region
Haryana,2018,1,1847357,0,Huawei,29629,Northern Region
Haryana,2018,1,1847357,0,Others,196383,Northern Region
Haryana,2018,2,2447221,0,Xiaomi,599986,Northern Region
Haryana,2018,2,2447221,0,Samsung,516011,Northern Region
Haryana,2018,2,2447221,0,Vivo,351564,Northern Region
Haryana,2018,2,2447221,0,Oppo,260510,Northern Region
Haryana,2018,2,2447221,0,Apple,127528,Northern Region
Haryana,2018,2,2447221,0,Realme,116691,Northern Region
Haryana,2018,2,2447221,0,Motorola,68775,Northern Region
Haryana,2018,2,2447221,0,OnePlus,67358,Northern Region
Haryana,2018,2,2447221,0,Lenovo,44001,Northern Region
Haryana,2018,2,2447221,0,Huawei,39423,Northern Region
Haryana,2018,2,2447221,0,Others,255374,Northern Region
Haryana,2018,3,3020398,0,Xiaomi,751015,Northern Region
Haryana,2018,3,3020398,0,Samsung,630157,Northern Region
Haryana,2018,3,3020398,0,Vivo,451732,Northern Region
Haryana,2018,3,3020398,0,Oppo,328450,Northern Region
Haryana,2018,3,3020398,0,Apple,152459,Northern Region
Haryana,2018,3,3020398,0,Realme,143729,Northern Region
Haryana,2018,3,3020398,0,Motorola,81942,Northern Region
Haryana,2018,3,3020398,0,OnePlus,79279,Northern Region
Haryana,2018,3,3020398,0,Huawei,50399,Northern Region
Haryana,2018,3,3020398,0,Lenovo,49707,Northern Region
Haryana,2018,3,3020398,0,Others,301529,Northern Region
Haryana,2018,4,3793079,0,Xiaomi,948615,Northern Region
Haryana,2018,4,3793079,0,Samsung,785842,Northern Region
Haryana,2018,4,3793079,0,Vivo,591623,Northern Region
Haryana,2018,4,3793079,0,Oppo,427382,Northern Region
Haryana,2018,4,3793079,0,Apple,187472,Northern Region
Haryana,2018,4,3793079,0,Realme,179167,Northern Region
Haryana,2018,4,3793079,0,Motorola,98841,Northern Region
Haryana,2018,4,3793079,0,OnePlus,93582,Northern Region
Haryana,2018,4,3793079,0,Huawei,65203,Northern Region
Haryana,2018,4,3793079,0,Lenovo,59641,Northern Region
Haryana,2018,4,3793079,0,Others,355711,Northern Region
Haryana,2019,1,4538767,0,Xiaomi,1136307,Northern Region
Haryana,2019,1,4538767,0,Samsung,934852,Northern Region
Haryana,2019,1,4538767,0,Vivo,732478,Northern Region
Haryana,2019,1,4538767,0,Oppo,527926,Northern Region
Haryana,2019,1,4538767,0,Apple,216144,Northern Region
Haryana,2019,1,4538767,0,Realme,213023,Northern Region
Haryana,2019,1,4538767,0,Motorola,111982,Northern Region
Haryana,2019,1,4538767,0,OnePlus,105006,Northern Region
Haryana,2019,1,4538767,0,Huawei,80507,Northern Region
Haryana,2019,1,4538767,0,Lenovo,67191,Northern Region
Haryana,2019,1,4538767,0,Others,413351,Northern Region
Haryana,2019,2,5178030,31929195,Xiaomi,1301537,Northern Region
Haryana,2019,2,5178030,31929195,Samsung,1060392,Northern Region
Haryana,2019,2,5178030,31929195,Vivo,854882,Northern Region
Haryana,2019,2,5178030,31929195,Oppo,615320,Northern Region
Haryana,2019,2,5178030,31929195,Realme,244076,Northern Region
Haryana,2019,2,5178030,31929195,Apple,243241,Northern Region
Haryana,2019,2,5178030,31929195,Motorola,122500,Northern Region
Haryana,2019,2,5178030,31929195,OnePlus,114507,Northern Region
Haryana,2019,2,5178030,31929195,Huawei,92344,Northern Region
Haryana,2019,2,5178030,31929195,Lenovo,72976,Northern Region
Haryana,2019,2,5178030,31929195,Others,456255,Northern Region
Haryana,2019,3,5783752,118332587,Xiaomi,1453801,Northern Region
Haryana,2019,3,5783752,118332587,Samsung,1177753,Northern Region
Haryana,2019,3,5783752,118332587,Vivo,977699,Northern Region
Haryana,2019,3,5783752,118332587,Oppo,699529,Northern Region
Haryana,2019,3,5783752,118332587,Realme,278941,Northern Region
Haryana,2019,3,5783752,118332587,Apple,268393,Northern Region
Haryana,2019,3,5783752,118332587,Motorola,129804,Northern Region
Haryana,2019,3,5783752,118332587,OnePlus,123917,Northern Region
Haryana,2019,3,5783752,118332587,Huawei,103942,Northern Region
Haryana,2019,3,5783752,118332587,Lenovo,73965,Northern Region
Haryana,2019,3,5783752,118332587,Others,496008,Northern Region
Haryana,2019,4,6366679,136721888,Xiaomi,1597800,Northern Region
Haryana,2019,4,6366679,136721888,Samsung,1285177,Northern Region
Haryana,2019,4,6366679,136721888,Vivo,1103105,Northern Region
Haryana,2019,4,6366679,136721888,Oppo,785251,Northern Region
Haryana,2019,4,6366679,136721888,Realme,319391,Northern Region
Haryana,2019,4,6366679,136721888,Apple,288206,Northern Region
Haryana,2019,4,6366679,136721888,Motorola,136766,Northern Region
Haryana,2019,4,6366679,136721888,OnePlus,130817,Northern Region
Haryana,2019,4,6366679,136721888,Huawei,113928,Northern Region
Haryana,2019,4,6366679,136721888,Lenovo,76631,Northern Region
Haryana,2019,4,6366679,136721888,Others,529607,Northern Region
Haryana,2020,1,7018770,157793468,Xiaomi,1753322,Northern Region
Haryana,2020,1,7018770,157793468,Samsung,1400065,Northern Region
Haryana,2020,1,7018770,157793468,Vivo,1250165,Northern Region
Haryana,2020,1,7018770,157793468,Oppo,881733,Northern Region
Haryana,2020,1,7018770,157793468,Realme,364011,Northern Region
Haryana,2020,1,7018770,157793468,Apple,308315,Northern Region
Haryana,2020,1,7018770,157793468,Motorola,143514,Northern Region
Haryana,2020,1,7018770,157793468,OnePlus,137007,Northern Region
Haryana,2020,1,7018770,157793468,Huawei,123916,Northern Region
Haryana,2020,1,7018770,157793468,Lenovo,80705,Northern Region
Haryana,2020,1,7018770,157793468,Others,576017,Northern Region
Haryana,2020,2,7682878,143650123,Xiaomi,1914791,Northern Region
Haryana,2020,2,7682878,143650123,Samsung,1520490,Northern Region
Haryana,2020,2,7682878,143650123,Vivo,1398622,Northern Region
Haryana,2020,2,7682878,143650123,Oppo,984512,Northern Region
Haryana,2020,2,7682878,143650123,Realme,407778,Northern Region
Haryana,2020,2,7682878,143650123,Apple,326534,Northern Region
Haryana,2020,2,7682878,143650123,Motorola,151138,Northern Region
Haryana,2020,2,7682878,143650123,OnePlus,142338,Northern Region
Haryana,2020,2,7682878,143650123,Huawei,133152,Northern Region
Haryana,2020,2,7682878,143650123,Lenovo,83928,Northern Region
Haryana,2020,2,7682878,143650123,Others,619595,Northern Region
Haryana,2020,3,8398816,188614769,Xiaomi,2075024,Northern Region
Haryana,2020,3,8398816,188614769,Samsung,1655037,Northern Region
Haryana,2020,3,8398816,188614769,Vivo,1573430,Northern Region
Haryana,2020,3,8398816,188614769,Oppo,1092131,Northern Region
Haryana,2020,3,8398816,188614769,Realme,459785,Northern Region
Haryana,2020,3,8398816,188614769,Apple,348330,Northern Region
Haryana,2020,3,8398816,188614769,Motorola,158324,Northern Region
Haryana,2020,3,8398816,188614769,OnePlus,149108,Northern Region
Haryana,2020,3,8398816,188614769,Huawei,142260,Northern Region
Haryana,2020,3,8398816,188614769,Lenovo,87838,Northern Region
Haryana,2020,3,8398816,188614769,Others,657549,Northern Region
Haryana,2020,4,9129873,236101307,Xiaomi,2236661,Northern Region
Haryana,2020,4,9129873,236101307,Samsung,1795147,Northern Region
Haryana,2020,4,9129873,236101307,Vivo,1744266,Northern Region
